text,cleantext,tokens,polarity,subjectivity,sentiment,neg,neu,pos,compound
Love to see the people in my community doing their part in the fight against #COVID19 by getting fully immunized and boosted. Keep it up! #GetVaccinated,love peopl commun fight covid get fulli muniz boost getvaccin,"['love', 'peopl', 'commun', 'fight', 'covid', 'get', 'fulli', 'immun', 'boost', 'getvaccin']",0.5,0.6,positive,0.158,0.424,0.418,0.6486
.@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price (as in several European countries) rather than profiting from a global pandemic? #COVID19,commit sell later flow test cost price a european countries profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'european', 'countri', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.683,0.317,0.6249
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
"Buy lady Mini Dress at in lowest price.
Vintage Print Sexy Corset Crop Top Women Summer Sleeveless Y2k Slim White Bustier Tank Tops Fashion Design Party.
Buy here- https://t.co/wWfUmjPnco
#COVID19 #tbt #pharmtech #art #MarchMadness #love #competition #influencer https://t.co/nJyma74OKy",bui ladi mini dress lowest price vintag print sexi corset crop women summer sleeveless yk sl white bustier tank top fashion design parti bui here covid tbt pharmtech art marchmad love competit influenc,"['bui', 'ladi', 'mini', 'dress', 'lowest', 'price', 'vintag', 'print', 'sexi', 'corset', 'crop', 'women', 'summer', 'sleeveless', 'yk', 'slim', 'white', 'bustier', 'tank', 'top', 'fashion', 'design', 'parti', 'bui', 'covid', 'tbt', 'pharmtech', 'art', 'marchmad', 'love', 'competit', 'influenc']",0.3333333333333333,0.3666666666666667,positive,0.067,0.777,0.155,0.5267
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
"Buy lady Mini Dress at in lowest price.
Mini Skirt Fashion Two Piece Sets Female.
Buy here- https://t.co/pagutVPKmC
#COVID19 #tbt #pharmtech #art #MarchMadness #love #competition #influencer #influencermarketing #fridayfeeling #MondayMotivation #tbt #traveltuesday #vegan https://t.co/7hBPDBqr2x",bui ladi mini dress lowest price mini skirt fashion piec set femal bui here covid tbt pharmtech art marchmad love competit influenc influencermarket fridayfeel mondaymotiv tbt traveltuesdai vegan,"['bui', 'ladi', 'mini', 'dress', 'lowest', 'price', 'mini', 'skirt', 'fashion', 'piec', 'set', 'femal', 'bui', 'covid', 'tbt', 'pharmtech', 'art', 'marchmad', 'love', 'competit', 'influenc', 'influencermarket', 'fridayfeel', 'mondaymotiv', 'tbt', 'traveltuesdai', 'vegan']",0.5,0.6,positive,0.079,0.793,0.128,0.3818
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
"1 in 5 pregnant women admitted to hospital with COVID-19 symptoms gave birth prematurely. We recommend that pregnant women have the #COVID19 vaccination as soon as possible. For further advice, speak to a healthcare professional looking after you in your pregnancy. https://t.co/eusmemfRQ2",pregnant women admit hospit covid symptom gave birth prematur recommend pregnant women covid vaccin soon possibl advic speak healthcar profession look pregnanc,"['pregnant', 'women', 'admit', 'hospit', 'covid', 'symptom', 'gave', 'birth', 'prematur', 'recommend', 'pregnant', 'women', 'covid', 'vaccin', 'soon', 'possibl', 'advic', 'speak', 'healthcar', 'profession', 'look', 'pregnanc']",0.3333333333333333,0.5,positive,0.0,0.823,0.177,0.5106
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
"I include myself in that first wave of those that contracted the initial variant of #COVID19  in February, 2020 only to be admitted to the ICU in October 2020 with congestive heart failure coupled with  total renal shutdown. https://t.co/lQiSDCubm3",includ wave contract initi variant covid februari admit icu octob congest heart failur coupl total renal shutdown,"['includ', 'wave', 'contract', 'initi', 'variant', 'covid', 'februari', 'admit', 'icu', 'octob', 'congest', 'heart', 'failur', 'coupl', 'total', 'renal', 'shutdown']",0.0,0.75,positive,0.0,0.899,0.101,0.2023
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
Even entrepreneurs #nft avatar is not immune to #COVID19 - #Health n #wellness is a priority https://t.co/ckKnM1fokD,entrepreneur nft avatar mune covid  health n well prioriti,"['entrepreneur', 'nft', 'avatar', 'immun', 'covid', 'health', 'n', 'well', 'prioriti']",0.0,0.0,positive,0.0,0.769,0.231,0.2732
"@BinitaKane @SGriffin_Lab @IndependentSage @SafeEdForAll_UK Four of my daughters friends have tested positive for #COVID19 in last 7 days. We weren't aware until recently but I've just found out there are 2 other chidlren in her small year group with #LongCovid. None of whom were vaccinated before mild infection.
#LongCovidKids",daughter friend test posit covid dai werent awar recent iv chidlren small year group longcovid vaccin mild infect longcovidkid,"['daughter', 'friend', 'test', 'posit', 'covid', 'dai', ""weren't"", 'awar', 'recent', ""i'v"", 'chidlren', 'small', 'year', 'group', 'longcovid', 'vaccin', 'mild', 'infect', 'longcovidkid']",0.027777777777777773,0.3833333333333333,positive,0.0,0.849,0.151,0.4939
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
"While I'm not a big fan of #WorkFromHome, I'm less of a fan of 90-minute waits every night for #COVID19 testing. If the government in #Shenzhen want us to get back to ""work as usual"" they should provide resources for shorter testing lines.",im big fan workfromhom im fan minut wait night covid test govern shenzhen want work usual provid resourc shorter test line,"[""i'm"", 'big', 'fan', 'workfromhom', ""i'm"", 'fan', 'minut', 'wait', 'night', 'covid', 'test', 'govern', 'shenzhen', 'want', 'work', 'usual', 'provid', 'resourc', 'shorter', 'test', 'line']",-0.125,0.175,positive,0.0,0.753,0.247,0.5994
"@James_BG Please address root causes. #climatechange is being caused by the same 3-4 billion non-contributing #bullshitjobs that also allow #covid19 to spread and mutate. ""Employing as many people as possible"" is the exact opposite of an economy. And of economizing.",address root caus clatechang caus  billion noncontribut bullshitjob allow covid spread mutat emploi peopl possibl exact opposit economi econom,"['address', 'root', 'caus', 'climatechang', 'caus', 'billion', 'non-contribut', 'bullshitjob', 'allow', 'covid', 'spread', 'mutat', 'emploi', 'peopl', 'possibl', 'exact', 'opposit', 'economi', 'econom']",0.25,0.25,positive,0.0,0.905,0.095,0.2263
"@saifedean We can simply ditch nonsense employment. #climatechange is being caused by the same 3-4 billion non-contributing #bullshitjobs that also allow #covid19 to spread and mutate. ""Employing as many people as possible"" is the exact opposite of an economy. And of economizing.",sply ditch nonsens employ clatechang caus  billion noncontribut bullshitjob allow covid spread mutat emploi peopl possibl exact opposit economi econom,"['simpli', 'ditch', 'nonsens', 'employ', 'climatechang', 'caus', 'billion', 'non-contribut', 'bullshitjob', 'allow', 'covid', 'spread', 'mutat', 'emploi', 'peopl', 'possibl', 'exact', 'opposit', 'economi', 'econom']",0.25,0.25,positive,0.0,0.909,0.091,0.2263
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
"@PaulMeekPerth #climatechange is being caused by the same 3-4 billion non-contributing #bullshitjobs that also allow #covid19 to spread and mutate. ""Employing as many people as possible"" is the exact opposite of an economy. And of economizing.",clatechang caus  billion noncontribut bullshitjob allow covid spread mutat emploi peopl possibl exact opposit economi econom,"['climatechang', 'caus', 'billion', 'non-contribut', 'bullshitjob', 'allow', 'covid', 'spread', 'mutat', 'emploi', 'peopl', 'possibl', 'exact', 'opposit', 'economi', 'econom']",0.25,0.25,positive,0.0,0.888,0.112,0.2263
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
@jesflres Me. Triple vaxxed. Never had #COVID19 But don’t forget the point of vaccination isn’t to keep you from never having #covid It’s to keep you from dying or being on a ventilator #VaccinesWork,tripl vax covid dont forget point vaccin isnt have covid dy ventil vaccineswork,"['tripl', 'vax', 'covid', 'dont', 'forget', 'point', 'vaccin', 'isnt', 'have', 'covid', 'dy', 'ventil', 'vaccineswork']",0.0,0.0,positive,0.0,0.878,0.122,0.1695
"@other_mrs Please address root causes. #climatechange is being caused by the same 3-4 billion non-contributing #bullshitjobs that also allow #covid19 to spread and mutate. ""Employing as many people as possible"" is the exact opposite of an economy. And of economizing.",address root caus clatechang caus  billion noncontribut bullshitjob allow covid spread mutat emploi peopl possibl exact opposit economi econom,"['address', 'root', 'caus', 'climatechang', 'caus', 'billion', 'non-contribut', 'bullshitjob', 'allow', 'covid', 'spread', 'mutat', 'emploi', 'peopl', 'possibl', 'exact', 'opposit', 'economi', 'econom']",0.25,0.25,positive,0.0,0.905,0.095,0.2263
"As we learn to live with #COVID19, there are steps you can take to reduce the risk of catching &amp; spreading it.

🔳 Get vaccinated
🔳 Consider wearing a face covering in crowded, enclosed spaces
🔳 Get tested if you have symptoms and stay at home if positive
🔳 Wash your hands https://t.co/Nb2kbx8fb6",learn live covid step reduc risk catch spread vaccin consid wear face cover crowd enclos space test symptom stai home posit wash hand,"['learn', 'live', 'covid', 'step', 'reduc', 'risk', 'catch', 'spread', 'vaccin', 'consid', 'wear', 'face', 'cover', 'crowd', 'enclos', 'space', 'test', 'symptom', 'stai', 'home', 'posit', 'wash', 'hand']",0.13636363636363635,0.5,positive,0.08,0.798,0.122,0.2732
Great seeing @kmcooley #Liver Recipient in the news for #COVID19 drug. @DCPatient @LorrindaD @tx_rockstar @LiverWife @AASLDtweets https://t.co/YEHXlk91th https://t.co/C8s8LiTv7x,great see liver recipi new covid drug,"['great', 'see', 'liver', 'recipi', 'new', 'covid', 'drug']",0.4681818181818182,0.6022727272727273,positive,0.0,0.594,0.406,0.6249
Free COVID-19 testing sites available in Orange County 7-days/week. All open 9 a.m. Barnett Park also offers free COVID-19 vaccinations. https://t.co/kJTCDOSmlW @DohOrange #COVID19 #Vaccines #IGOTMYSHOT https://t.co/tWeE3wQh9D,free covid test site avail orang counti daysweek open barnett park offer free covid vaccin covid vaccin igotmyshot,"['free', 'covid', 'test', 'site', 'avail', 'orang', 'counti', 'dai', 'week', 'open', 'barnett', 'park', 'offer', 'free', 'covid', 'vaccin', 'covid', 'vaccin', 'igotmyshot']",0.26666666666666666,0.7000000000000001,positive,0.0,0.708,0.292,0.765
"400M tonnes of plastic are produced every year, yet only 9% is recycled. With #COVID19 &amp; the demand for single use protective equipment, there's been an increase in ocean pollution. See how we work with governments &amp; communities to #BeatPlasticPollution.  https://t.co/Qnq5bpsd9k",m tonn plastic produc year recycl covid demand singl us protect equip there increas ocean pollut work govern commun beatplasticpollut,"['m', 'tonn', 'plastic', 'produc', 'year', 'recycl', 'covid', 'demand', 'singl', 'us', 'protect', 'equip', ""there'"", 'increas', 'ocean', 'pollut', 'work', 'govern', 'commun', 'beatplasticpollut']",0.0,0.0,positive,0.071,0.806,0.123,0.2732
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
"@SamuraiPenny @SarahABurgess @BootsUK @LloydsPharmacy @LidlGB @superdrug Profiteering during a global pandemic (just because Johnson's government wants the pandemic to be ignored does not mean it's gone away) is an ugly thing @BootsUK @LloydsPharmacy @LidlGB 
@wesstreeting @libdemdaisy @sajidjavid  #profiteering #COVID19 #pandemic",profit global pandem just johnson govern want pandem ignor mean it gone away ugli thing profit covid pandem,"['profit', 'global', 'pandem', ""johnson'"", 'govern', 'want', 'pandem', 'ignor', 'mean', ""it'"", 'gone', 'awai', 'ugli', 'thing', 'profit', 'covid', 'pandem']",-0.15625,0.34375,positive,0.0,0.679,0.321,0.7269
"The #MC of buildings in #naharamritshakti are not allowing people foe door step delivery inspite of relaxed #COVID19 norms and no covid cases. 
@mybmc is requested to release orders to lift curbs however #mask is important @MumbaiPolice #powai",mc build naharamritshakti allow peopl foe door step deliveri inspit relax covid norm covid case request releas order lift curb mask portant powai,"['mc', 'build', 'naharamritshakti', 'allow', 'peopl', 'foe', 'door', 'step', 'deliveri', 'inspit', 'relax', 'covid', 'norm', 'covid', 'case', 'request', 'releas', 'order', 'lift', 'curb', 'mask', 'import', 'powai']",0.0,0.0,positive,0.105,0.722,0.173,0.2263
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
Who still feels threatened in his freedom for having to wear a mask? #Covid19 #UkraineRussianWar #Ukraine,feel threaten freedom have wear mask covid ukrainerussianwar ukrain,"['feel', 'threaten', 'freedom', 'have', 'wear', 'mask', 'covid', 'ukrainerussianwar', 'ukrain']",0.0,0.0,positive,0.188,0.507,0.304,0.3818
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19 Think of us extra vulnerable people who are still shielding. We need our frriends",commit sell later flow test cost price profit global pandem covid think extra vulner peopl shield need frriend,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid', 'think', 'extra', 'vulner', 'peopl', 'shield', 'need', 'frriend']",0.0,0.03333333333333333,positive,0.0,0.758,0.242,0.6249
"@56peggy @IngrahamAngle Protection from what??  Greater chance of them contracting RSV and dying than COViD. 

#COVID19",protect greater chanc contract rsv dy covid covid,"['protect', 'greater', 'chanc', 'contract', 'rsv', 'dy', 'covid', 'covid']",0.5,0.5,positive,0.0,0.541,0.459,0.6249
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
"Doodle Video Creator

Groundbreaking App Which makes Blackboard, Whiteboard, Greenboard &amp; Even Glassboard Doodle Videos In Minutes!

=&gt;   https://t.co/NbIBAWPgps   &lt;=

&gt; Eye-Catching. 
&gt; Attract Attention.
&gt; Convert Visitors.

#covid19
#digital
#crowdfunding
#friends
#ico https://t.co/4iADsnSXIH",doodl video creator groundbreak app make blackboard whiteboard greenboard glassboard doodl video minut   eyecatch attract attent convert visitor covid digit crowdfund friend ico,"['doodl', 'video', 'creator', 'groundbreak', 'app', 'make', 'blackboard', 'whiteboard', 'greenboard', 'glassboard', 'doodl', 'video', 'minut', 'eye-catch', 'attract', 'attent', 'convert', 'visitor', 'covid', 'digit', 'crowdfund', 'friend', 'ico']",0.0,0.0,positive,0.0,0.787,0.213,0.6908
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
"2 years ago,
when #COVID19 started
the Decathlon EasyBreath scuba mask was taken off market and all stock was given to hospitals.

As hospitals had run out of ventilators everywhere,
the scuba mask was used to provide high flow oxygen support to patients.
https://t.co/7ytCXp9A6b",year ago covid start decathlon easybreath scuba mask taken market stock given hospit hospit run ventil scuba mask provid high flow oxygen support patient,"['year', 'ago', 'covid', 'start', 'decathlon', 'easybreath', 'scuba', 'mask', 'taken', 'market', 'stock', 'given', 'hospit', 'hospit', 'run', 'ventil', 'scuba', 'mask', 'provid', 'high', 'flow', 'oxygen', 'support', 'patient']",0.16,0.5399999999999999,positive,0.0,0.895,0.105,0.4019
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
"Bil Jac Treats Variety Pack Dogs - Treats ==&gt; https://t.co/zj07hDFP75

#3treats #COVID19 #stayathome #stayhome #yummies https://t.co/LEdR8nVcrK",bil jac treat varieti pack dog  treat  treat covid stayathom stayhom yummi,"['bil', 'jac', 'treat', 'varieti', 'pack', 'dog', 'treat', 'treat', 'covid', 'stayathom', 'stayhom', 'yummi']",0.0,0.0,positive,0.0,0.526,0.474,0.7964
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
".@BootsUK @LloydsPharmacy @LidlGB @superdrug will you commit to selling lateral flow tests at cost price, rather than profiting from a global pandemic? #COVID19",commit sell later flow test cost price profit global pandem covid,"['commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'profit', 'global', 'pandem', 'covid']",0.0,0.0,positive,0.0,0.638,0.362,0.6249
"With news that @BootsUK is selling lateral flow tests for £6 EACH, I’m calling on @BootsUK @LloydsPharmacy @LidlGB @superdrug to not use lateral flow tests to turn a profit by committing to selling lateral flow tests at cost price. #COVID19",new sell later flow test call us later flow test turn profit commit sell later flow test cost price covid,"['new', 'sell', 'later', 'flow', 'test', 'call', 'us', 'later', 'flow', 'test', 'turn', 'profit', 'commit', 'sell', 'later', 'flow', 'test', 'cost', 'price', 'covid']",0.03409090909090909,0.11363636363636363,positive,0.0,0.779,0.221,0.6249
"Well yeah, there’s been too much coverage on #COVID19 and the #RussianUkrainianWar to fit it in https://t.co/AeCfGtM5AA",yeah there coverag covid russianukrainianwar fit,"['yeah', 'there', 'coverag', 'covid', 'russianukrainianwar', 'fit']",0.4,0.4,positive,0.0,0.46,0.54,0.5719
