text,cleantext,tokens,polarity,subjectivity,sentiment,neg,neu,pos,compound
"LATEST: #COVID19 cases continue to dwindle in the #GLOW region. 3 additional deaths in the area have been recorded by #NYS. That comes as @CDCgov has classified all 4 counties in the region as having moderate transmission rates.
BDN: https://t.co/7kOirBSG6U https://t.co/IRBXEaNLgv",latest covid case continu dwindl glow region addit death area record ny come classifi counti region have moder transmiss rate bdn,"['latest', 'covid', 'case', 'continu', 'dwindl', 'glow', 'region', 'addit', 'death', 'area', 'record', 'ny', 'come', 'classifi', 'counti', 'region', 'have', 'moder', 'transmiss', 'rate', 'bdn']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
"J&amp;K #COVID19 Update

47 new positive cases &amp; no death reported in past 24 hours. Active cases 380

#WearAMask😷😷😷😷",jk covid updat new posit case death report past hour activ case wearamask,"['jk', 'covid', 'updat', 'new', 'posit', 'case', 'death', 'report', 'past', 'hour', 'activ', 'case', 'wearamask']",-0.05681818181818182,0.3522727272727273,negative,0.232,0.655,0.113,-0.4588
"3. ,...this person must have GOTTEN TIRED OF ALL THE RESTRICTIONS, which, again, is COMPLETELY/TOTALLY UNDERSTANDABLE (March 5, 2022; 17:56 HKT) #COVID19 #HONGKONG #HK",person gotten tire restrict completelytot understand march   hkt covid hongkong hk,"['person', 'gotten', 'tire', 'restrict', 'complet', 'total', 'understand', 'march', 'hkt', 'covid', 'hongkong', 'hk']",0.0,0.0,negative,0.206,0.794,0.0,-0.3818
"LATEST: #COVID19 cases continue to dwindle in the #GLOW region. 3 additional deaths in the area have been recorded by #NYS. That comes as @CDCgov has classified all 4 counties in the region as having moderate transmission rates.
LCN: https://t.co/IuSTMmhW4v https://t.co/gp7TCiKNsl",latest covid case continu dwindl glow region addit death area record ny come classifi counti region have moder transmiss rate lcn,"['latest', 'covid', 'case', 'continu', 'dwindl', 'glow', 'region', 'addit', 'death', 'area', 'record', 'ny', 'come', 'classifi', 'counti', 'region', 'have', 'moder', 'transmiss', 'rate', 'lcn']",0.5,0.9,negative,0.163,0.837,0.0,-0.5994
unpopular opinion- DeSantis (who sucks) was right (not by attacking kids or saying 😷 don’t work). @CDCDirector @WHCOVIDResponse have proven #COVID19 theater by manipulating metics. They abandoned public health in favor of political science. #vaxu5 @ImmunizeUnder5s @dianaberrent,unpopular opinion desanti who sucks right not attack kid sai dont work proven covid theater manipul metic abandon public health favor polit scienc vaxu,"['unpopular', 'opinion', 'desanti', 'suck', 'right', 'attack', 'kid', 'sai', 'dont', 'work', 'proven', 'covid', 'theater', 'manipul', 'metic', 'abandon', 'public', 'health', 'favor', 'polit', 'scienc', 'vaxu']",-0.004761904761904763,0.3007936507936508,negative,0.176,0.652,0.171,-0.0377
"🛑 Covid Numbers -&gt; % active cases to Hosp ratio Is highest-34.53% 🛑
#Covid19 #Pune mask &amp; maintain #CAB &amp; #Vaccination #MaskUpPune 
139 New cases ⬆️
695 Active ⬇️
% active cases in Hosp 36.54 % ⬆️
175 discharged ⬇️
49 O2 ⬇️
11 ventilator ⬇️
2890 Testing ⬆️
🛑 01 Deaths 🛑 ⬇️ https://t.co/d4j1iB0AIk https://t.co/WNEuQuGBt7",covid number  activ case hosp ratio highest covid pune mask maintain cab vaccin maskuppun new case activ activ case hosp discharg o ventil test death,"['covid', 'number', 'activ', 'case', 'hosp', 'ratio', 'highest', 'covid', 'pune', 'mask', 'maintain', 'cab', 'vaccin', 'maskuppun', 'new', 'case', 'activ', 'activ', 'case', 'hosp', 'discharg', 'o', 'ventil', 'test', 'death']",0.13636363636363635,0.45454545454545453,negative,0.143,0.809,0.048,-0.5574
"“No one doubts the professionalism and integrity of the scientists and academics who served on Sage”

Wanna bet?

#COVID19 https://t.co/laxSACn8km",doubt profession integr scientist academ serv sage wanna bet covid,"['doubt', 'profession', 'integr', 'scientist', 'academ', 'serv', 'sage', 'wanna', 'bet', 'covid']",0.0,0.0,negative,0.217,0.783,0.0,-0.3612
"2. NOT good/ALARMING: 30-year-old woman who FELL OFF CLIFF on the Peak yesterday STILL MISSING as rescue team continues with search operation...,(March 5, 2022; 17:56 HKT) #COVID19 #HONGKONG #HK",goodalarming yearold woman fell cliff peak yesterdai miss rescu team continu search operationmarch   hkt covid hongkong hk,"['good', 'alarm', 'year-old', 'woman', 'fell', 'cliff', 'peak', 'yesterdai', 'miss', 'rescu', 'team', 'continu', 'search', 'oper', 'march', 'hkt', 'covid', 'hongkong', 'hk']",0.0,0.0,negative,0.091,0.909,0.0,-0.1531
"#Omicron variant in #HongKong - According to #ourworldindata it has 69% people who are fully vaccinated (and another 12% that only got their initial jab). 🧐

It also has exponentially increasing #COVID19-related deaths per day.

#preventionparadox

https://t.co/o9up71E1LM https://t.co/LFKFRBsqRu",omicron variant hongkong  accord ourworldindata peopl fulli vaccin and got initi jab exponenti increas covidrel death dai preventionparadox,"['omicron', 'variant', 'hongkong', 'accord', 'ourworldindata', 'peopl', 'fulli', 'vaccin', 'got', 'initi', 'jab', 'exponenti', 'increas', 'covid-rel', 'death', 'dai', 'preventionparadox']",0.0,0.0,negative,0.187,0.813,0.0,-0.5994
Did #ShaneWarne die of #Covid19?,shanewarn die covid,"['shanewarn', 'die', 'covid']",0.0,0.0,negative,0.661,0.339,0.0,-0.5994
This Icehole was one of those cheering the Deaths from #COVID19 and swooned at the sight of #DerekChavin 's knee on poor ol' #GeorgeFloyd 's neck ! https://t.co/WKvKakq6BY,icehol cheer death covid swoon sight derekchavin s knee poor ol georgefloyd s neck,"['icehol', 'cheer', 'death', 'covid', 'swoon', 'sight', 'derekchavin', 's', 'knee', 'poor', 'ol', 'georgefloyd', 's', 'neck']",-0.4,0.6,negative,0.363,0.466,0.171,-0.5719
"POPUP news: update: DAILY DIM SUM: NOT good/ALARMING: 30-year-old woman who FELL OFF CLIFF on the Peak yesterday STILL MISSING as rescue team continues with search operation...,(March 5, 2022; 17:56 HKT) #COVID19 #HONGKONG #HK",popup news update daili d sum goodalarming yearold woman fell cliff peak yesterdai miss rescu team continu search operationmarch   hkt covid hongkong hk,"['popup', 'new', 'updat', 'daili', 'dim', 'sum', 'good', 'alarm', 'year-old', 'woman', 'fell', 'cliff', 'peak', 'yesterdai', 'miss', 'rescu', 'team', 'continu', 'search', 'oper', 'march', 'hkt', 'covid', 'hongkong', 'hk']",0.0,0.0,negative,0.071,0.929,0.0,-0.1531
"I fear they're already preparing the next one

https://t.co/r2PhqMd4OW

Could anyone have imagined that such a group, suspected of misleading and plotting against the public

Not only wouldn't be removed, but wouldn't see a single consequence

#COVID19 #COVID #China #vaccines https://t.co/fNhdcIqmtm",fear theyr prepar agin group suspect mislead plot public wouldnt remov wouldnt singl consequ covid covid china vaccin,"['fear', ""they'r"", 'prepar', 'imagin', 'group', 'suspect', 'mislead', 'plot', 'public', ""wouldn't"", 'remov', ""wouldn't"", 'singl', 'consequ', 'covid', 'covid', 'china', 'vaccin']",0.0,0.06666666666666667,negative,0.252,0.748,0.0,-0.6597
"I have been in the military 21 years and I have had every type of shot and vaccine every year - flu, hepA, HepB, anthrax, Japanese encephalitis and many more - the covid shot has been no different - so why are civilians upset over this issue #COVID19 no onecared when we got shots",militari year type shot vaccin year  flu hepa hepb anthrax japanes enceph  covid shot differ  civilian upset issu covid onecar got shot,"['militari', 'year', 'type', 'shot', 'vaccin', 'year', 'flu', 'hepa', 'hepb', 'anthrax', 'japanes', 'enceph', 'covid', 'shot', 'differ', 'civilian', 'upset', 'issu', 'covid', 'onecar', 'got', 'shot']",0.0,0.0,negative,0.206,0.794,0.0,-0.6369
"Hong Kong reports 37,529 new COVID-19 cases, 150 deaths

https://t.co/0Q6nRavGTJ

Many supermarket shelves were bare again on Saturday even as the govt said there was plenty of fresh food supplies from the mainland &amp; the public should not over-purchase.

#ArianaNews #COVID19 https://t.co/cOCljokpG5",hong kong report new covid case death supermarket shelv bare saturdai govt said plenti fresh food suppli mainland public overpurchas ariananew covid,"['hong', 'kong', 'report', 'new', 'covid', 'case', 'death', 'supermarket', 'shelv', 'bare', 'saturdai', 'govt', 'said', 'plenti', 'fresh', 'food', 'suppli', 'mainland', 'public', 'over-purchas', 'ariananew', 'covid']",0.12159090909090908,0.28030303030303033,negative,0.149,0.763,0.088,-0.3818
"Pediatrician Posts Warning About the COVID-19 Vax Putting Kids at Risk
#COVID19 #Covid_19 #VaccineSideEffects #vaccineinjuries #vaccinated 
https://t.co/8P5u0iM0uF",pediatrician post warn covid vax put kid risk covid covid vaccinesideeffect vaccineinjuri vaccin,"['pediatrician', 'post', 'warn', 'covid', 'vax', 'put', 'kid', 'risk', 'covid', 'covid', 'vaccinesideeffect', 'vaccineinjuri', 'vaccin']",0.0,0.0,negative,0.241,0.759,0.0,-0.3612
"Since the start of the pandemic, 983,486 Americans have died from #COVID19 (16.4% of all deaths worldwide). That is about the same as 4,705 Rhythm Club fires which killed 209 people in 1940: https://t.co/eUkv6temVC",start pandem american di covid  death worldwide rhythm club fire kill peopl ,"['start', 'pandem', 'american', 'di', 'covid', 'death', 'worldwid', 'rhythm', 'club', 'fire', 'kill', 'peopl']",0.0,0.0,negative,0.55,0.45,0.0,-0.9001
"Can #COVID19 have an impact on your heart ? #COVID19 and cardiovascular risk have been linked for some time, but GAVI's most comprehensive study to date says that countries should be ready for a big rise in heart problems.
https://t.co/6nOmV7Amou
#GermanyInAfrica",covid pact heart covid cardiovascular risk link te gavi comprehens studi date sai countri readi big rise heart problem germanyinafrica,"['covid', 'impact', 'heart', 'covid', 'cardiovascular', 'risk', 'link', 'time', ""gavi'"", 'comprehens', 'studi', 'date', 'sai', 'countri', 'readi', 'big', 'rise', 'heart', 'problem', 'germanyinafrica']",0.0,0.1,negative,0.211,0.789,0.0,-0.5859
"*Breaking News*

4th Wave of Covid has been postponed as all Media Houses are busy covering Ukraine crisis and forgotten about Covid existence.....

New release dates of all variants of Covid will be announced soon.

Inconvenience is regretted. 
#COVID19 #indiamedia #news",break new th wave covid postpon media hous busi cover ukrain crisi forgotten covid exist new releas date variant covid announc soon inconveni regret covid indiamedia new,"['break', 'new', 'th', 'wave', 'covid', 'postpon', 'media', 'hous', 'busi', 'cover', 'ukrain', 'crisi', 'forgotten', 'covid', 'exist', 'new', 'releas', 'date', 'variant', 'covid', 'announc', 'soon', 'inconveni', 'regret', 'covid', 'indiamedia', 'new']",0.13636363636363635,0.45454545454545453,negative,0.158,0.842,0.0,-0.5719
"#InTheNews re. #sustainable #travel &amp; #development: 
#7/ #Covid: UK-based #Jet2 first #airline to drop face #mask requirements on some #flights https://t.co/aAyXDcwUAs #TravelWeekly #aviation #covid19 #coronavirus",inthenew sustain travel development  covid ukbas jet airlin drop face mask requir flight travelweekli aviat covid coronaviru,"['inthenew', 'sustain', 'travel', 'develop', 'covid', 'uk-bas', 'jet', 'airlin', 'drop', 'face', 'mask', 'requir', 'flight', 'travelweekli', 'aviat', 'covid', 'coronaviru']",0.0,0.0,negative,0.116,0.884,0.0,-0.2732
"#Vietnam records another 173,221 #COVID19 cases With the spike in cases, plans to re-open country to international visitors on March 15th looks doubtful. https://t.co/L8CqakH8CT https://t.co/8WEtgFtwCN",vietnam record covid case spike case plan reopen countri intern visitor march th look doubt,"['vietnam', 'record', 'covid', 'case', 'spike', 'case', 'plan', 're-open', 'countri', 'intern', 'visitor', 'march', 'th', 'look', 'doubt']",0.0,0.0,negative,0.152,0.848,0.0,-0.3612
"#Covid19 
people just dropping down with #heart failure, #ShaneWarne is the latest!
It’s time to investigate what is link between the #jab &amp; heart failure!
just look at the news of late, these are people we know ! What about the ones we don’t know !

https://t.co/j8kirOQ9Km…",covid peopl drop heart failur shanewarn latest te investig link jab heart failur look new late peopl know on dont know,"['covid', 'peopl', 'drop', 'heart', 'failur', 'shanewarn', 'latest', 'time', 'investig', 'link', 'jab', 'heart', 'failur', 'look', 'new', 'late', 'peopl', 'know', 'on', 'dont', 'know']",0.11212121212121212,0.6515151515151515,negative,0.095,0.905,0.0,-0.2732
"Is it just me that wonders why since this terrible war started in #Ukraine they seemed to have forgotten about #COVID19 like it was never there ?
Also don’t forget #BorisJohnson we haven’t forgotten about #PartyGate 
Have we ? 
#SaturdayVibes #LifeCoaching 
🇺🇦 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦",wonder terribl war start ukrain forgotten covid like dont forget borisjohnson havent forgotten partyg saturdayvib lifecoach,"['wonder', 'terribl', 'war', 'start', 'ukrain', 'forgotten', 'covid', 'like', 'dont', 'forget', 'borisjohnson', 'havent', 'forgotten', 'partyg', 'saturdayvib', 'lifecoach']",0.0,0.0,negative,0.337,0.481,0.182,-0.5475
"""The rules keep changing, yet there has been consistent, chronic uncertainty that contributes to overall decision fatigue."" Dr. Lisa MacLean, psychiatrist, says decision fatigue is a real problem, and the #COVID19 pandemic has made it worse. https://t.co/VtbSEYW6OD",rule chang consist chronic uncertainti contribut overal decis fatigu dr lisa maclean psychiatrist sai decis fatigu real problem covid pandem wors,"['rule', 'chang', 'consist', 'chronic', 'uncertainti', 'contribut', 'overal', 'decis', 'fatigu', 'dr', 'lisa', 'maclean', 'psychiatrist', 'sai', 'decis', 'fatigu', 'real', 'problem', 'covid', 'pandem', 'wors']",0.2,0.30000000000000004,negative,0.119,0.881,0.0,-0.4019
"@POTUS It is embarrassing that you are trying to take a victory lap after your atrocious handling of #COVID19 

Joe Biden sitting on a pendulum: “wheee! It swang the other way! I did that!”",embarrass try victori lap atroci handl covid joe biden sit pendulum wheee swang wai,"['embarrass', 'try', 'victori', 'lap', 'atroci', 'handl', 'covid', 'joe', 'biden', 'sit', 'pendulum', 'wheee', 'swang', 'wai']",0.0,0.0,negative,0.145,0.855,0.0,-0.296
"U.S. had 50,125 new #COVID19 cases on March 04, 2022.

7-day avg:
New cases: 55,806.1 per day
Deaths: 1,940.4 per day
Pos tests: 9.4%

Top 3 (7-day daily avg increase per capita):
MP: 113.9 (212.4)
ID: 1,556 (87.1)
MT: 828.1 (77.5)

Source: @COVIDActNow",new covid case march dai avg new cases dai deaths dai po tests dai daili avg increas capita mp  id  mt  source,"['new', 'covid', 'case', 'march', 'dai', 'avg', 'new', 'case', 'dai', 'death', 'dai', 'po', 'test', 'dai', 'daili', 'avg', 'increas', 'capita', '):', 'mp', 'id', 'mt', 'sourc']",0.13636363636363635,0.45454545454545453,negative,0.146,0.854,0.0,-0.5574
"Isolation payments have ended but you still have rights to pay and time off during #COVID19, including annual leave, long COVID and sick leave. Read more on our website: https://t.co/Juo42clTkE https://t.co/OmTIYqysxZ",isol payment end right pai te covid includ annual leav long covid sick leav read website,"['isol', 'payment', 'end', 'right', 'pai', 'time', 'covid', 'includ', 'annual', 'leav', 'long', 'covid', 'sick', 'leav', 'read', 'websit']",-0.15952380952380954,0.5976190476190476,negative,0.18,0.82,0.0,-0.5106
"Hong Kong reports 37,529 new #COVID19 cases, 150 deaths

https://t.co/fITNIXxaX0",hong kong report new covid case death,"['hong', 'kong', 'report', 'new', 'covid', 'case', 'death']",0.13636363636363635,0.45454545454545453,negative,0.394,0.606,0.0,-0.5994
"No surprise that the #globalists in #Sage have fled back into the darkness so quickly for a group that considers themselves illuminated, if I was a #Pfizer lackey after looking at the report I would hide as well.. https://t.co/jshbS1BZEG #pandemic #COVID19 #Freemasons #Health",surpris globalist sage fled dark quickli group consid illumin pfizer lackei look report hide pandem covid freemason health,"['surpris', 'globalist', 'sage', 'fled', 'dark', 'quickli', 'group', 'consid', 'illumin', 'pfizer', 'lackei', 'look', 'report', 'hide', 'pandem', 'covid', 'freemason', 'health']",-0.15,0.4,negative,0.091,0.909,0.0,-0.1779
"Cases: 443,950,977 (+0) 
Deaths: 5,991,529 (+531) 
Recovered: 0 (+0) 
Active Cases: 443,950,977 (100%)
Completed Cases: 5,991,529 (1.35%)
Mortality Rate: 1.35% (No Change)
Case Fatality Rate: 100.00% (No Change)

#COVID19 #Coronavirus #StayHome",cases  deaths  recovered  activ cases  complet cases  mortal rate no change case fatal rate no change covid coronaviru stayhom,"['case', 'death', 'recov', 'activ', 'case', 'complet', 'case', 'mortal', 'rate', 'chang', 'case', 'fatal', 'rate', 'chang', 'covid', 'coronaviru', 'stayhom']",0.0,0.0,negative,0.331,0.669,0.0,-0.7845
"@OfficialPSL @SuperSportTV @NathiMthethwaSA  Seeing my beloved @orlandopirates and @KaizerChiefs on empty stands yet we bahaved well on #COVID19 doesn't make sense. They had political rallies for #2021LGE yet they play deaf with sports, letting it suffer unimaginable losses, why?",see belov stand bahav covid doesnt sens polit ralli lge plai deaf sport let suffer unagin loss,"['see', 'belov', 'stand', 'bahav', 'covid', ""doesn't"", 'sens', 'polit', 'ralli', 'lge', 'plai', 'deaf', 'sport', 'let', 'suffer', 'unimagin', 'loss']",0.0,0.0,negative,0.279,0.721,0.0,-0.7003
"#ECMO in #COVID19 children with PIMS-TS during 2nd/3rd wave of #pandemic in Europe: still low use of #ECLS but improved survival vs first wave, 96% vs 57%. Moreover, higher survival compared to adult population.  
🖇 https://t.co/nYIHsYmHOt https://t.co/YjIIfrwTvO",ecmo covid children pst ndrd wave pandem europe low us ecl prove surviv vs wave vs higher surviv compar adult popul,"['ecmo', 'covid', 'children', 'pims-t', 'nd', 'rd', 'wave', 'pandem', 'europ', 'low', 'us', 'ecl', 'improv', 'surviv', 'vs', 'wave', 'vs', 'higher', 'surviv', 'compar', 'adult', 'popul']",0.11666666666666665,0.3666666666666667,negative,0.095,0.905,0.0,-0.2732
.@Mike_Pence was part of a criminal conspiracy to blackmail Ukraine by withholding defensive aide so they would put out false information about their chief political opponent. He doesn’t care about Ukrainian deaths and he didn’t care how many Americans died of #COVID19. TRAITOR. https://t.co/WUTtKqA2AU,crinal conspiraci blackmail ukrain withhold defens aid fals inform chief polit oppon doesnt care ukrainian death didnt care american di covid traitor,"['crimin', 'conspiraci', 'blackmail', 'ukrain', 'withhold', 'defens', 'aid', 'fals', 'inform', 'chief', 'polit', 'oppon', 'doesnt', 'care', 'ukrainian', 'death', 'didnt', 'care', 'american', 'di', 'covid', 'traitor']",0.0,0.0,negative,0.192,0.693,0.115,-0.2755
"""As President Joe Biden began his #SOTU address on Tuesday night, there was hardly a mask in sight for a room filled with people in an age range considered high risk for serious illness from #Covid19."" https://t.co/vaCjbny2Cv",presid joe biden began sotu address tuesdai night hardli mask sight room fill peopl ag rang consid high risk ill covid,"['presid', 'joe', 'biden', 'began', 'sotu', 'address', 'tuesdai', 'night', 'hardli', 'mask', 'sight', 'room', 'fill', 'peopl', 'ag', 'rang', 'consid', 'high', 'risk', 'ill', 'covid']",-0.16999999999999998,0.77,negative,0.205,0.795,0.0,-0.5994
"Cases: 443,950,977 (+47,959) 
Deaths: 5,990,998 (+0) 
Recovered: 0 (+0) 
Active Cases: 443,950,977 (100%)
Completed Cases: 5,990,998 (1.35%)
Mortality Rate: 1.35% (No Change)
Case Fatality Rate: 100.00% (No Change)

#COVID19 #Coronavirus #StayHome",cases  deaths  recovered  activ cases  complet cases  mortal rate no change case fatal rate no change covid coronaviru stayhom,"['case', 'death', 'recov', 'activ', 'case', 'complet', 'case', 'mortal', 'rate', 'chang', 'case', 'fatal', 'rate', 'chang', 'covid', 'coronaviru', 'stayhom']",0.0,0.0,negative,0.331,0.669,0.0,-0.7845
"Our study showed that BA.2 is substantially more infectious than BA.1. Prior infection and vaccination correlate with lower infectiousness, while symptomatic infection and older age correlate with higher infectiousness.
Link: https://t.co/G2ZPL75Ubi
#COVID19 #Omicron #BA1 #BA2",studi show ba substanti infecti ba prior infect vaccin correl lower infecti symptomat infect older ag correl higher infecti link covid omicron ba ba,"['studi', 'show', 'ba', 'substanti', 'infecti', 'ba', 'prior', 'infect', 'vaccin', 'correl', 'lower', 'infecti', 'symptomat', 'infect', 'older', 'ag', 'correl', 'higher', 'infecti', 'link', 'covid', 'omicron', 'ba', 'ba']",0.13888888888888887,0.27777777777777773,negative,0.087,0.913,0.0,-0.296
"""This is overwhelming evidence. Health authorities, corrupt biologists and vaccine manufacturers will try to tell you that this is not proof of immunity. And then use a few antibodies to justify vaccine efficacy. Double standards again."" #COVID19 https://t.co/PWgfDbVYq9",overwhelm evid health author corrupt biologist vaccin manufactur try tell proof muniti us antibodi justifi vaccin efficaci doubl standard covid,"['overwhelm', 'evid', 'health', 'author', 'corrupt', 'biologist', 'vaccin', 'manufactur', 'try', 'tell', 'proof', 'immun', 'us', 'antibodi', 'justifi', 'vaccin', 'efficaci', 'doubl', 'standard', 'covid']",-0.25,0.5,negative,0.082,0.918,0.0,-0.1779
the fact that jentlegarden actually helps me in taking my medicine daily because i’ll be planting these 8hours plant 💖😩 #JentleGarden #BLACKPINKCOMEBACKNOW i am #COVID19 +ve btw 😢 https://t.co/TbeGajA01P,fact jentlegarden actual help take medicin daili ill plant hour plant jentlegarden blackpinkcomebacknow covid ve btw,"['fact', 'jentlegarden', 'actual', 'help', 'take', 'medicin', 'daili', 'ill', 'plant', 'hour', 'plant', 'jentlegarden', 'blackpinkcomebacknow', 'covid', 've', 'btw']",-0.25,0.55,negative,0.144,0.718,0.138,-0.0258
"Why aren’t you preventing infection?

#Covid19 kills and disables.

We don’t have sufficient 💉 immunity.

Not preventing infection turns a bioweapon against your own citizens.

Why are you talking about removing masks now?

Why are we letting them?

https://t.co/9UJj5lEncA",arent prevent infect covid kill disabl dont suffici muniti prevent infect turn bioweapon citizen talk remov mask let,"['arent', 'prevent', 'infect', 'covid', 'kill', 'disabl', 'dont', 'suffici', 'immun', 'prevent', 'infect', 'turn', 'bioweapon', 'citizen', 'talk', 'remov', 'mask', 'let']",0.0,0.0,negative,0.313,0.687,0.0,-0.7048
"@giapolo86 @ALSTDI Oh-My-God&lt;&gt;Omniabsolute=Universe's-Gravity: Thus, having #ALSTID must be difficult when it's compounded  with this #COVID19 that's infecting the whole EARTH' inhabitants!$!$ https://t.co/77TX8uJXIa",ohmygodomniabsoluteuniversesgravity have alstid difficult it compound covid that infect earth inhabit,"['oh-my-godomniabsolut', ""universe's-grav"", 'have', 'alstid', 'difficult', ""it'"", 'compound', 'covid', ""that'"", 'infect', 'earth', 'inhabit']",-0.5,1.0,negative,0.2,0.8,0.0,-0.3612
"U.S. lawmakers demand HSBC explain actions against Hong Kong activists, Americans 
#AsiaPacific 
#China
#HongKong
#HKProtests 
#Police
#Beijing
#SecurityLaw
#Extradition
#CarrieLam
#XiJinping
#CivilRights
#Politics
#Democracy
#COVID19
#Media
https://t.co/nSueQsLvxA",lawmak demand hsbc explain action hong kong activist american asiapacif china hongkong hkprotest polic beij securitylaw extradit carrielam xijinp civilright polit democraci covid media,"['lawmak', 'demand', 'hsbc', 'explain', 'action', 'hong', 'kong', 'activist', 'american', 'asiapacif', 'china', 'hongkong', 'hkprotest', 'polic', 'beij', 'securitylaw', 'extradit', 'carrielam', 'xijinp', 'civilright', 'polit', 'democraci', 'covid', 'media']",0.05,0.05,negative,0.061,0.939,0.0,-0.128
"941 New Cases today
3,666,678 #COVID19 total cases in Philippines
1,784 New Recoveries
3,560,425 Total Recoveries
109 New Deaths
56,879 Deaths
As of March 05, 2022 https://t.co/NM6dIl7w2O",new case todai covid total case philippin new recoveri total recoveri new death death march,"['new', 'case', 'todai', 'covid', 'total', 'case', 'philippin', 'new', 'recoveri', 'total', 'recoveri', 'new', 'death', 'death', 'march']",0.08181818181818182,0.5727272727272728,negative,0.375,0.625,0.0,-0.8316
"Federal court upholds #Title42 restrictions to prevent spread of #COVID19,
restores protections to keep families from being expelled without a chance to claim #asylum.

A judge ruled unaccompanied minors be subject to the same restrictions in another case.
https://t.co/cWuWB4mTUU",feder court uphold titl restrict prevent spread covid restor protect famili expel chanc cla asylum judg rule unaccompani minor subject restrict case,"['feder', 'court', 'uphold', 'titl', 'restrict', 'prevent', 'spread', 'covid', 'restor', 'protect', 'famili', 'expel', 'chanc', 'claim', 'asylum', 'judg', 'rule', 'unaccompani', 'minor', 'subject', 'restrict', 'case']",-0.10833333333333334,0.26666666666666666,negative,0.281,0.59,0.128,-0.6597
"#US/#EU #OCCIDENT #Empire of #LIE
#DEATH #OnAir - #MORT en #DIRECT :
👇👇👇
#COVID #VAXIN #EVIL #SideEffects ! ! !
#EffetsSecondaires #VAXIN #COVID19 !

#UkraineWar #UkraineConflict 
#UkraineKrieg #UkraineKonflikt 
#RussianUkrainianWar #UkraineInvasion
#UkraineRussiaWar #Ukraine https://t.co/kZ8K0eDb1t",useu occid empir lie death onair  mort en direct  covid vaxin evil sideeffect effetssecondair vaxin covid ukrainewar ukraineconflict ukrainekrieg ukrainekonflikt russianukrainianwar ukraineinvas ukrainerussiawar ukrain,"['eu', 'occid', 'empir', 'lie', 'death', 'onair', 'mort', 'en', 'direct', 'covid', 'vaxin', 'evil', 'sideeffect', 'effetssecondair', 'vaxin', 'covid', 'ukrainewar', 'ukraineconflict', 'ukrainekrieg', 'ukrainekonflikt', 'russianukrainianwar', 'ukraineinvas', 'ukrainerussiawar', 'ukrain']",-0.45,0.7,negative,0.274,0.726,0.0,-0.8519
Global death count from #COVID19 approaching 6 million. #Coronavirus #pandemic https://t.co/loBMINOM76,global death count covid approach million coronaviru pandem,"['global', 'death', 'count', 'covid', 'approach', 'million', 'coronaviru', 'pandem']",0.0,0.0,negative,0.358,0.642,0.0,-0.5994
"#SinceTrumpLeftOffice almost 1Million Americans have died under #Biden #COVID19 management , #CNN has lost most of its uneducated viewers, #Fox thankfully crashed also #Gaslighting has exceeded doubling of #gasprices , the #poor are getting crushed and #insulin is unaffordable",sincetrumpleftoffic million american di biden covid manag cnn lost uneduc viewer fox thankfulli crash gaslight exceed doubl gaspric poor get crush insulin unafford,"['sincetrumpleftoffic', 'million', 'american', 'di', 'biden', 'covid', 'manag', 'cnn', 'lost', 'uneduc', 'viewer', 'fox', 'thankfulli', 'crash', 'gaslight', 'exceed', 'doubl', 'gaspric', 'poor', 'get', 'crush', 'insulin', 'unafford']",-0.2,0.3,negative,0.338,0.662,0.0,-0.8271
Same issue in #australia where the rate of #COVID19 deaths is disproportionately higher in #foreign communities. #Arabic speaking people especially. https://t.co/VKw9tMvL7a,issu australia rate covid death disproportion higher foreign commun arab speak peopl especi,"['issu', 'australia', 'rate', 'covid', 'death', 'disproportion', 'higher', 'foreign', 'commun', 'arab', 'speak', 'peopl', 'especi']",0.0625,0.3125,negative,0.245,0.755,0.0,-0.5994
"Hi 👋 ASEAN family

#NewsFromIndonesia🇮🇩

#COVID19 #Indonesia🇮🇩 as 5 March 2022

😷New Confirmed Cases: 30,156
🦠Cumulative number of cases:  5,723,858 (+30,156)
👍🏻Recoveries: 5,073,522 (+46,669)
📣Fatalities: 149,918 (+322)

📸@KemenkesRI

#dirumahaja
#pakaiMasker
#vaksinasi https://t.co/nk3LyVoRTf",hi asean famili newsfromindonesia covid indonesia march new confirm cases cumul number cases  recoveries  fatalities  dirumahaja pakaask vaksinasi,"['hi', 'asean', 'famili', 'newsfromindonesia', 'covid', 'indonesia', 'march', 'new', 'confirm', 'case', 'cumul', 'number', 'case', 'recoveri', 'fatal', 'dirumahaja', 'pakaimask', 'vaksinasi']",0.13636363636363635,0.45454545454545453,negative,0.184,0.755,0.061,-0.5574
"If the word ""retarded"" was still in play, the last two years would have played out vastly different. #COVID19 #coronavirus #pepe",word retard plai year plai vastli differ covid coronaviru pepe,"['word', 'retard', 'plai', 'year', 'plai', 'vastli', 'differ', 'covid', 'coronaviru', 'pepe']",-0.9,1.0,negative,0.274,0.726,0.0,-0.5267
