text,cleantext,tokens,polarity,subjectivity,sentiment,neg,neu,pos,compound
"Here's how #COVID19 has widened the gender gap further in education sector.
#Education 
https://t.co/dRenofcq6c",here covid widen gender gap educ sector educ,"[""here'"", 'covid', 'widen', 'gender', 'gap', 'educ', 'sector', 'educ']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
Strategic! @aidswatchafrica leadership indeed crucial to end the triple pandemics that continue to be endemic in #Africa even as we deal with #covid19 ! https://t.co/zGOC6NR5G0,strateg leadership crucial end tripl pandem continu endem africa deal covid,"['strateg', 'leadership', 'crucial', 'end', 'tripl', 'pandem', 'continu', 'endem', 'africa', 'deal', 'covid']",0.0,1.0,neutral,0.0,1.0,0.0,0.0
The surgeon general calls on Big Tech to turn over Covid-19 misinformation data. https://t.co/Ouj5FNZpB5 #tech #covid19,surgeon gener call big tech turn covid misinform data tech covid,"['surgeon', 'gener', 'call', 'big', 'tech', 'turn', 'covid', 'misinform', 'data', 'tech', 'covid']",0.0,0.1,neutral,0.0,1.0,0.0,0.0
"Post Covid recovery, health issues irk patients: Expert https://t.co/Cv6TT0vPVN
@thetribunechd 
#health #COVID19 #Omicron",post covid recoveri health issu irk patients expert health covid omicron,"['post', 'covid', 'recoveri', 'health', 'issu', 'irk', 'patient', 'expert', 'health', 'covid', 'omicron']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"Meet the fabulous @JayArtStudio @LeedsMind 📻 

Jay was our guest @BBCLeeds Saturday breakfast after 8am talking about coping with anxiety #COVID19 #ukraine https://t.co/USnYclOuNg",meet fabul jai guest saturdai breakfast talk cope anxieti covid ukrain,"['meet', 'fabul', 'jai', 'guest', 'saturdai', 'breakfast', 'talk', 'cope', 'anxieti', 'covid', 'ukrain']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"1) In the past few days, numerous publications around the world have all but pronounced that the #COVID19 pandemic is over. In this thread, I will stress-test whether such optimism may be justified as we enter the third year of this horrific health crisis. https://t.co/r9U5Na3vRi", past dai numer public world pronounc covid pandem thread stresstest optism justifi enter year horrif health crisi,"['past', 'dai', 'numer', 'public', 'world', 'pronounc', 'covid', 'pandem', 'thread', 'stress-test', 'optim', 'justifi', 'enter', 'year', 'horrif', 'health', 'crisi']",-0.125,0.15833333333333333,neutral,0.0,1.0,0.0,0.0
Rwanda will reopen all its land borders on March 7 as one of several measures reviewed by the government to contain the spread of #COVID19. https://t.co/36Ui6DinID,rwanda reopen land border march measur review govern contain spread covid,"['rwanda', 'reopen', 'land', 'border', 'march', 'measur', 'review', 'govern', 'contain', 'spread', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
Unbelievable it’s been 2 years since the start of the pandemic in Australia &amp; the start of 1st lockdown #COVID19 #CovidIsNotOver #lockdowns #auspol https://t.co/hHdYD9Riho,unbeliev year start pandem australia start st lockdown covid covidisnotov lockdown auspol,"['unbeliev', 'year', 'start', 'pandem', 'australia', 'start', 'st', 'lockdown', 'covid', 'covidisnotov', 'lockdown', 'auspol']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"More from GearGuide - More #Bike Updates - As shelter-in-place continues in Northern California, at GearGuide we continue to tinker. We started with a small ... - #ShelterInPlace #Covid19 #Coronavirus #MTBCassette #MTBSaddle #ChainstayProtection #BScrew - https://t.co/3Bxo3tGvdo https://t.co/JX4oxPuVx5",gearguid  bike updat  shelterinplac continu northern california gearguid continu tinker start small  shelterinplac covid coronaviru mtbcassett mtbsaddl chainstayprotect bscrew ,"['gearguid', 'bike', 'updat', 'shelter-in-plac', 'continu', 'northern', 'california', 'gearguid', 'continu', 'tinker', 'start', 'small', 'shelterinplac', 'covid', 'coronaviru', 'mtbcassett', 'mtbsaddl', 'chainstayprotect', 'bscrew']",-0.25,0.4,neutral,0.0,1.0,0.0,0.0
"A recent study has revealed that vaccination against #Covid19 can reduce the chances of #LongCovid. @varshavats19 explains.

https://t.co/zK7a1296AW",recent studi reveal vaccin covid reduc chanc longcovid explain,"['recent', 'studi', 'reveal', 'vaccin', 'covid', 'reduc', 'chanc', 'longcovid', 'explain']",0.0,0.25,neutral,0.0,1.0,0.0,0.0
"The pleasure of finding the difference
Beyond the boundaries of taste ll Chicken Mandi 

#AlArabMandi #ChickenMandi #Covid19 #ArabicTaste https://t.co/PT2uaDSQI7",pleasur find differ boundari tast ll chicken mandi alarabmandi chickenmandi covid arabictast,"['pleasur', 'find', 'differ', 'boundari', 'tast', 'll', 'chicken', 'mandi', 'alarabmandi', 'chickenmandi', 'covid', 'arabictast']",-0.6,0.95,neutral,0.0,1.0,0.0,0.0
"Door to Door #COVID-19 #coronavirus #vaccination effort carried out in #Pakistan ... 

| #vaccine | #SARSCoV2 | #Immunization | #COVID19 | #pandemic | By @diaahadid via @NPR 

https://t.co/adJeaNhphh",door door covid coronaviru vaccin effort carri pakistan vaccin sarscov muniz covid pandem,"['door', 'door', 'covid', 'coronaviru', 'vaccin', 'effort', 'carri', 'pakistan', 'vaccin', 'sarscov', 'immun', 'covid', 'pandem']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"“Newsmax executives agreed to take the money from Biden’s Health and Human Services (HHS) to push only positive coverage of the new COVID vaccines.” HHS poured money into news outlets: 
https://t.co/543n0dddu5
#COVID19 #COVID #CovidVaccine #Covid_19 #COVID19Vaccine https://t.co/mtR9Lm7hg0",newsmax execut agre monei biden health human servic hhs push posit coverag new covid vaccin hh pour monei new outlets covid covid covidvaccin covid covidvaccin,"['newsmax', 'execut', 'agre', 'monei', 'biden', 'health', 'human', 'servic', 'hh', 'push', 'posit', 'coverag', 'new', 'covid', 'vaccin', 'hh', 'pour', 'monei', 'new', 'outlet', 'covid', 'covid', 'covidvaccin', 'covid', 'covidvaccin']",0.0909090909090909,0.33636363636363636,neutral,0.0,1.0,0.0,0.0
"#Omicron can infect #vaccinated persons too: 7 symptoms to watch out for if you have taken the jabs

#COVID19

https://t.co/yEOwAttsFo",omicron infect vaccin person too symptom watch taken jab covid,"['omicron', 'infect', 'vaccin', 'person', 'symptom', 'watch', 'taken', 'jab', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"Data for use of sotrovimab in hospitalised #COVID19 patients is limited. In this paper, we report preliminary data of our experience in Singapore in treatment of early high-risk hospitalised patients with this mAb. 1/

https://t.co/FIQGuMuSGX
@davidlye70 @antibioticsmdpi",data us sotrovab hospitalis covid patient lite paper report prelinari data experi singapor treatment earli highrisk hospitalis patient mab ,"['data', 'us', 'sotrovimab', 'hospitalis', 'covid', 'patient', 'limit', 'paper', 'report', 'preliminari', 'data', 'experi', 'singapor', 'treatment', 'earli', 'high-risk', 'hospitalis', 'patient', 'mab']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
Cambodia registered 330 new infections of #COVID19 this morning @WHO @WHOWPRO https://t.co/QYSosOqcJA https://t.co/VSbHPVLn4y,cambodia regist new infect covid morn,"['cambodia', 'regist', 'new', 'infect', 'covid', 'morn']",0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
"COVID cases in India witness a dip as the country logged 5,476 new infections in the last 24 hours, Union Health Ministry informed on Sunday.

#COVIDupdates #COVID19
 
https://t.co/uGiHWEPnrV",covid case india wit dip countri log new infect hour union health ministri inform sundai covidupd covid,"['covid', 'case', 'india', 'wit', 'dip', 'countri', 'log', 'new', 'infect', 'hour', 'union', 'health', 'ministri', 'inform', 'sundai', 'covidupd', 'covid']",0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
"COVID cases in India witness a dip as the country logged 5,476 new infections in the last 24 hours, Union Health Ministry informed on Sunday.

#COVIDupdates #COVID19

https://t.co/kdxK2PK12V",covid case india wit dip countri log new infect hour union health ministri inform sundai covidupd covid,"['covid', 'case', 'india', 'wit', 'dip', 'countri', 'log', 'new', 'infect', 'hour', 'union', 'health', 'ministri', 'inform', 'sundai', 'covidupd', 'covid']",0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
"#COVID19 has proven to deepen inequalities across the globe, leaving @UNDP and partners with significant work to do to ensure we #LeaveNoOneBehind.",covid proven deepen inequ globe leav partner signific work ensur leavenoonebehind,"['covid', 'proven', 'deepen', 'inequ', 'globe', 'leav', 'partner', 'signific', 'work', 'ensur', 'leavenoonebehind']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"Mar 6: Prachuap reports 245 new COVID-19 cases, 53 cases in Hua Hin 
#huahin #thailandnews #covid19 https://t.co/OYXIdKmNZ4",mar  prachuap report new covid case case hua hin huahin thailandnew covid,"['mar', 'prachuap', 'report', 'new', 'covid', 'case', 'case', 'hua', 'hin', 'huahin', 'thailandnew', 'covid']",0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
"what SOP? 🙄
staff even asked us to queue closer together!

#penang #COVID19 https://t.co/2DrjJUl6VX",sop staff ask queue closer penang covid,"['sop', 'staff', 'ask', 'queue', 'closer', 'penang', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"#Odisha | Reports 129 #Covid19 cases in last 24 hours, 39 children in the 0-18 years age group test positive. The currently has 1507 active cases.
#CoronavirusUpdates #TPRTweet",odisha report covid case hour children  year ag group test posit current activ case coronavirusupd tprtweet,"['odisha', 'report', 'covid', 'case', 'hour', 'children', 'year', 'ag', 'group', 'test', 'posit', 'current', 'activ', 'case', 'coronavirusupd', 'tprtweet']",0.0,0.4,neutral,0.0,1.0,0.0,0.0
"#𝐂𝐎𝐕𝐈𝐃𝟏𝟗 𝐕𝐚𝐜𝐜𝐢𝐧𝐚𝐭𝐢𝐨𝐧 𝐔𝐏𝐃𝐀𝐓𝐄

⏺️More than 179.61 Cr vaccine doses provided to States/UTs.

⏺️More than 15.54 Cr doses still available with States/UTs to be administered.

Details ⏩ https://t.co/3wXFEx6fR1 https://t.co/uuZWWmeqtp",cr vaccin dose provid statesut cr dose avail statesut administ detail,"['cr', 'vaccin', 'dose', 'provid', 'state', 'ut', 'cr', 'dose', 'avail', 'state', 'ut', 'administ', 'detail']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"#Masks will only be required in closed spaces, according to the decision, which came into effect on Saturday.
#SaudiArabia #COVID19 
https://t.co/bEh6oIw3Jd",mask requir close space accord decis came effect saturdai saudiarabia covid,"['mask', 'requir', 'close', 'space', 'accord', 'decis', 'came', 'effect', 'saturdai', 'saudiarabia', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
Where is #Fauci the 💩 💼? #COVID19,fauci covid,"['fauci', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"#virus Links to CORONAVIRUS #coronavirus #pandemic #covid19 #vaccines
https://t.co/rD1v2AE4EK https://t.co/GEByxyeuk0",viru link coronaviru coronaviru pandem covid vaccin,"['viru', 'link', 'coronaviru', 'coronaviru', 'pandem', 'covid', 'vaccin']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
In general: Blood Clots #longhaulers #COVID19 https://t.co/zDHPVVXIri,general blood clot longhaul covid,"['gener', 'blood', 'clot', 'longhaul', 'covid']",0.05000000000000002,0.5,neutral,0.0,1.0,0.0,0.0
I'm freeeeeee #COVID19 https://t.co/M5uFbKV4Wm,im freeeeeee covid,"[""i'm"", 'freeeeeee', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
The latest Health Paper Daily! https://t.co/wMj6PccKJ6 #covid19 #crbiotech,latest health paper daili covid crbiotech,"['latest', 'health', 'paper', 'daili', 'covid', 'crbiotech']",0.5,0.9,neutral,0.0,1.0,0.0,0.0
"@bisoyjp ""VIRUSES  NEVER BEEN ISOLATED - ""

Well they got this one!

https://t.co/J1zZQA5Jyd 
&amp;
https://t.co/8Y8rGBzx2f
&amp;
https://t.co/eC8igkqAsW
&amp;
https://t.co/CAimFbZRNN
&amp;
https://t.co/lP0MVh8tF5
&amp;
https://t.co/fwXoW4fM4a

&amp; ~4000 more papers

#SARSCoV2 #COVID19",virus isol  got paper sarscov covid,"['virus', 'isol', 'got', 'paper', 'sarscov', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"Update on #COVID19 Vaccine Availability in States/UTs

▶️More than 179.61Crore vaccine doses provided to States/UTs

▶️More than 15.54 Crore balance and unutilized vaccine doses still available with States/UTs

Read more: https://t.co/9Ek1xHTsfL https://t.co/TLHokdZOXY",updat covid vaccin avail statesut crore vaccin dose provid statesut crore balanc unutil vaccin dose avail statesut read more,"['updat', 'covid', 'vaccin', 'avail', 'state', 'ut', 'crore', 'vaccin', 'dose', 'provid', 'state', 'ut', 'crore', 'balanc', 'unutil', 'vaccin', 'dose', 'avail', 'state', 'ut', 'read']",0.5,0.5,neutral,0.0,1.0,0.0,0.0
"@NightOwlMediaRd @eyerady @CTVNews ""on a ""virus"" that was never ...proven to cause disease""

EXCEPT here

https://t.co/diGXJkAaYH

https://t.co/kv8EdioHQG

https://t.co/0JdQMafdbl

https://t.co/CFioFgVyqv

#COVID19 #MisinformationKills",viru proven caus diseas covid misinformationkil,"['viru', 'proven', 'caus', 'diseas', 'covid', 'misinformationkil']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"Corona Update

#CoronavirusUpdates #COVID19 #Coronavirus #coronacases #NewsUpdates https://t.co/cMdC7sXYoq",corona updat coronavirusupd covid coronaviru coronacas newsupd,"['corona', 'updat', 'coronavirusupd', 'covid', 'coronaviru', 'coronacas', 'newsupd']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"@NightOwlMediaRd @eyerady @CTVNews ""a ""virus"" that was never isolated""

EXCEPT here

https://t.co/J1zZQA5Jyd 
&amp;
https://t.co/8Y8rGBzx2f
&amp;
https://t.co/eC8igkqAsW
&amp;
https://t.co/CAimFbZRNN
&amp;
https://t.co/lP0MVh8tF5
&amp;
https://t.co/fwXoW4fM4a

&amp; ~4000 more papers

#SARSCoV2 #COVID19",viru isol paper sarscov covid,"['viru', 'isol', 'paper', 'sarscov', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"The search for the proximal origin of #covid19' s agent, #sarscov2, has been thwarted by the Chinese military and the #CCP, the same groups who released and spread the virus.",search proxal origin covid s agent sarscov thwart chines militari ccp group releas spread viru,"['search', 'proxim', 'origin', 'covid', 's', 'agent', 'sarscov', 'thwart', 'chines', 'militari', 'ccp', 'group', 'releas', 'spread', 'viru']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"@AllenMcleish @AntsyNegs @andrew544 @westaustralian ""There is NO virus it has NEVER been isolated""

EXCEPT here

https://t.co/J1zZQA5Jyd 
&amp;
https://t.co/8Y8rGBzx2f
&amp;
https://t.co/eC8igkqAsW
&amp;
https://t.co/CAimFbZRNN
&amp;
https://t.co/lP0MVh8tF5
&amp;
https://t.co/fwXoW4fM4a

&amp; ~4000 more papers

#SARSCoV2 #COVID19",viru isol paper sarscov covid,"['viru', 'isol', 'paper', 'sarscov', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"@frankgr90626724 @plebonthecob @nickholtpodcast ""the virus has never been isolated scientifically - FACT""

EXCEPT here

https://t.co/J1zZQA5Jyd 
&amp;
https://t.co/8Y8rGBzx2f
&amp;
https://t.co/eC8igkqAsW
&amp;
https://t.co/CAimFbZRNN
&amp;
https://t.co/lP0MVh8tF5
&amp;
https://t.co/fwXoW4fM4a

&amp; ~4000 more papers

#SARSCoV2 #COVID19",viru isol scientif  fact paper sarscov covid,"['viru', 'isol', 'scientif', 'fact', 'paper', 'sarscov', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"I agree 100% - there needs to be jail time for a lot of ppl. 
#COVID19 #NoVaccinePassportsAnywhere https://t.co/k0CTW67qHy",agre  need jail te lot ppl covid novaccinepassportsanywher,"['agre', 'need', 'jail', 'time', 'lot', 'ppl', 'covid', 'novaccinepassportsanywher']",-0.1,0.0,neutral,0.0,1.0,0.0,0.0
"@DrOz @TomWong93767868 Evidence Indicates #COVID19 is a Designed Bioweapon with a Toxic Structure that MAY BE REPLICATED IN VACCINES.
#WuhanLab #Covid19

https://t.co/cJwlNaZw2R",evid indic covid design bioweapon toxic structur replic vaccin wuhanlab covid,"['evid', 'indic', 'covid', 'design', 'bioweapon', 'toxic', 'structur', 'replic', 'vaccin', 'wuhanlab', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"@StephenAnfield ,...THIS GUY'S WIFE DIED...,#COVID19 #SINGAPORE #GERMANY",guy wife diedcovid singapor germani,"[""guy'"", 'wife', 'diedcovid', 'singapor', 'germani']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"@CaraMia200 Did anybody spot #Novax #Djokovic in the crowd spreading #COVID19?
😒😡🤬🤢🤮",anybodi spot novax djokov crowd spread covid,"['anybodi', 'spot', 'novax', 'djokov', 'crowd', 'spread', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"@StephenAnfield ,...wonder why these people went to...,#COVID19 #GERMANY",wonder peopl went tocovid germani,"['wonder', 'peopl', 'went', 'tocovid', 'germani']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"Covid cases in India witness a dip as the country logged 5,476 new infections in the last 24 hours, Union Health Ministry informed on Sunday. 

#COVID19 #COVID #Covidcases #coronavirus 
https://t.co/kboNzvZq88",covid case india wit dip countri log new infect hour union health ministri inform sundai covid covid covidcas coronaviru,"['covid', 'case', 'india', 'wit', 'dip', 'countri', 'log', 'new', 'infect', 'hour', 'union', 'health', 'ministri', 'inform', 'sundai', 'covid', 'covid', 'covidcas', 'coronaviru']",0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
📷 🦠Updates on Omicron BA.1 and BA.2. ‘There’s also Omicron BA.3’: What WHO says on Covid severity signals in people #COVID19 #Omicron #OmicronVariant... https://t.co/us8VbDbDVk,updat omicron ba ba there omicron ba sai covid sever signal peopl covid omicron omicronvari,"['updat', 'omicron', 'ba', 'ba', 'there', 'omicron', 'ba', 'sai', 'covid', 'sever', 'signal', 'peopl', 'covid', 'omicron', 'omicronvari']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"COVID 19 Vaccination Rates by Country (Vaccination Tracker) | Mar 05, 2022 https://t.co/Z7Ufq4Iwqn via @YouTube 

#covidvaccinations #VaccinationTracker #CovidVaccines #covid19 #covid19pandemic #vaccinationcovid #vaccinations #vaccinationstatus #Torangene #coronavirusupdate",covid vaccin rate countri vaccin tracker mar covidvaccin vaccinationtrack covidvaccin covid covidpandem vaccinationcovid vaccin vaccinationstatu torangen coronavirusupd,"['covid', 'vaccin', 'rate', 'countri', 'vaccin', 'tracker', 'mar', 'covidvaccin', 'vaccinationtrack', 'covidvaccin', 'covid', 'covidpandem', 'vaccinationcovid', 'vaccin', 'vaccinationstatu', 'torangen', 'coronavirusupd']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"CORONA news update

#virus #lockdown #covid19 #omicron 
https://t.co/uGs0Zh1GZp https://t.co/NRBknvORqU",corona new updat viru lockdown covid omicron,"['corona', 'new', 'updat', 'viru', 'lockdown', 'covid', 'omicron']",0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
"#Covid19 | UT #Ladakh reports 17 new cases and 19 recoveries; Active cases stand at 123, this includes 121 cases in #Leh and 02 cases in #Kargil district.

Read more at: https://t.co/ydY9im9Q0b

@lg_ladakh
@LAHDC_LEH
@LAHDC_K
@sahuajeet
@DvCom_Secretary
@LadakhSecretary https://t.co/joQNx0iaDn",covid ut ladakh report new case recoveries activ case stand includ case leh case kargil district read at,"['covid', 'ut', 'ladakh', 'report', 'new', 'case', 'recoveri', 'activ', 'case', 'stand', 'includ', 'case', 'leh', 'case', 'kargil', 'district', 'read']",0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
"This seems to be a #Russian helicopter being shot down by #Ukrainian air defence..... There is another footage of Russian jet being brought down. #UkraineRussiaWar 

#UkraineRussiaWar #COVID19  #ShaneWarne #RussianUkrainianWar  #WWIII  #ZaidHamid

https://t.co/RJofgcp6B6",russian helicopt shot ukrainian air defenc footag russian jet brought ukrainerussiawar ukrainerussiawar covid shanewarn russianukrainianwar wwiii zaidhamid,"['russian', 'helicopt', 'shot', 'ukrainian', 'air', 'defenc', 'footag', 'russian', 'jet', 'brought', 'ukrainerussiawar', 'ukrainerussiawar', 'covid', 'shanewarn', 'russianukrainianwar', 'wwiii', 'zaidhamid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"India sees another dip in COVID cases, logs 5,476 new infections 

@mansukhmandviya @MoHFW_INDIA #COVID19 

https://t.co/HKTeoe4mOK",india see dip covid case log new infect covid,"['india', 'see', 'dip', 'covid', 'case', 'log', 'new', 'infect', 'covid']",0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
"India’s Cumulative COVID-19 Vaccination Coverage exceeds 178.83 Cr

More than 26.19 lakh Vaccine Doses were administered in the last 24 hours

The recovery Rate currently stands at 98.66%

#COVID19 
#modigovt https://t.co/lQd6IdUGoU",india cumul covid vaccin coverag exce cr lakh vaccin dose administ hour recoveri rate current stand covid modigovt,"['india', 'cumul', 'covid', 'vaccin', 'coverag', 'exce', 'cr', 'lakh', 'vaccin', 'dose', 'administ', 'hour', 'recoveri', 'rate', 'current', 'stand', 'covid', 'modigovt']",0.0,0.4,neutral,0.0,1.0,0.0,0.0
"Update on #COVID19 Vaccine Availability in States/UTs

▶️More than 179.61Crore vaccine doses provided to States/UTs

▶️More than 15.54 Crore balance and unutilized vaccine doses still available with States/UTs

Read more: https://t.co/A2YRKWHXlE https://t.co/y1sCOmFGT8 https://t.co/1Pzh4XDOZW",updat covid vaccin avail statesut crore vaccin dose provid statesut crore balanc unutil vaccin dose avail statesut read more,"['updat', 'covid', 'vaccin', 'avail', 'state', 'ut', 'crore', 'vaccin', 'dose', 'provid', 'state', 'ut', 'crore', 'balanc', 'unutil', 'vaccin', 'dose', 'avail', 'state', 'ut', 'read']",0.5,0.5,neutral,0.0,1.0,0.0,0.0
"@MichelleNMaine @gopTODD ""a nonexistent virus
(it was never isolated and therefore, does not exist)""

EXCEPT here

https://t.co/J1zZQA5Jyd 
&amp;
https://t.co/8Y8rGBzx2f
&amp;
https://t.co/eC8igkqAsW
&amp;
https://t.co/CAimFbZRNN
&amp;
https://t.co/lP0MVh8tF5
&amp;
https://t.co/fwXoW4fM4a

&amp; ~4000 more

#SARSCoV2 #COVID19",nonexist viru it isol exist sarscov covid,"['nonexist', 'viru', 'isol', 'exist', 'sarscov', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"🦠Updates on Omicron BA.1 and BA.2.

'There's also Omicron BA.3': What WHO says on Covid severity signals in people. 

#COVID19 #Omicron #OmicronVariant 
 https://t.co/uCETDUmEHr",updat omicron ba ba there omicron ba sai covid sever signal peopl covid omicron omicronvari,"['updat', 'omicron', 'ba', 'ba', ""there'"", 'omicron', 'ba', 'sai', 'covid', 'sever', 'signal', 'peopl', 'covid', 'omicron', 'omicronvari']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
Do we have #Jiomart #mahacashback of 20% on #netmeds @NetMeds @JioMart @JioMart_Support ??? #COVID19 https://t.co/laS79anwjv,jiomart mahacashback netm covid,"['jiomart', 'mahacashback', 'netm', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"Coronavirus Update:
☣️️ Total cases: 445,497,904 (+69,785) ☣️️
⚠️ Current cases: 61,080,346 (-38,182) ⚠️
⚰️ Deaths: 6,015,703 (+200) ⚰️
🏥 Recovered: 378,401,855 (+107,767) 🏥

Updated every 2 hours
#Coronavirus #COVID19 #COVIDー19
Source: https://t.co/nFY1lZJJ2I",coronaviru update total cases  current cases  deaths  recovered  updat hour coronaviru covid covid source,"['coronaviru', 'updat', 'total', 'case', 'current', 'case', 'death', 'recov', 'updat', 'hour', 'coronaviru', 'covid', 'covid', 'sourc']",0.0,0.575,neutral,0.0,1.0,0.0,0.0
"Update on #COVID19 Vaccine Availability in States/UTs

▶️More than 179.61Crore vaccine doses provided to States/UTs

▶️More than 15.54 Crore balance and unutilized vaccine doses still available with States/UTs

Read more: https://t.co/SvD78ItLW3 https://t.co/sPIer9o758",updat covid vaccin avail statesut crore vaccin dose provid statesut crore balanc unutil vaccin dose avail statesut read more,"['updat', 'covid', 'vaccin', 'avail', 'state', 'ut', 'crore', 'vaccin', 'dose', 'provid', 'state', 'ut', 'crore', 'balanc', 'unutil', 'vaccin', 'dose', 'avail', 'state', 'ut', 'read']",0.5,0.5,neutral,0.0,1.0,0.0,0.0
"@skakkilaya India does not know how to get it approved in US. Look at #pfizer how they got FDA approval even though they knew about 1000+ side effects. Indian politicians need to upgrade their skill!!!
#COVID19",india know approv look pfizer got fda approv knew effect indian politician need upgrad skill covid,"['india', 'know', 'approv', 'look', 'pfizer', 'got', 'fda', 'approv', 'knew', 'effect', 'indian', 'politician', 'need', 'upgrad', 'skill', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"@curious_paddy ""1 The Sars Cov-2 virus has never been isolated""

EXCEPT here

https://t.co/J1zZQA5Jyd 
&amp;
https://t.co/8Y8rGBzx2f
&amp;
https://t.co/eC8igkqAsW
&amp;
https://t.co/CAimFbZRNN
&amp;
https://t.co/lP0MVh8tF5
&amp;
https://t.co/fwXoW4fM4a

&amp; ~4000 more papers

#SARSCoV2 #COVID19",sar cov viru isol paper sarscov covid,"['sar', 'cov', 'viru', 'isol', 'paper', 'sarscov', 'covid']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"There have been 2,270 new cases of #COVID19 recorded in Western Australia overnight, a slight decrease from yesterday. 

To 8pm last night, there were 26 people with #COVID19 in hospital, none of whom were in ICU. #9News

READ MORE: https://t.co/ZW1Em93d1L https://t.co/luLFi1utFD",new case covid record western australia overnight slight decreas yesterdai pm night peopl covid hospit icu new read more,"['new', 'case', 'covid', 'record', 'western', 'australia', 'overnight', 'slight', 'decreas', 'yesterdai', 'pm', 'night', 'peopl', 'covid', 'hospit', 'icu', 'new', 'read']",0.12121212121212122,0.3151515151515151,neutral,0.0,1.0,0.0,0.0
"Chichi absent from SLPP office opening at Yanthampalawa ; PM takes a detour 

#lka #SriLanka @PresRajapaksa #Narammala #Yanthampalawa #detour #fuelqueues #fuelcrisis #detour #TharanathBasnayaka #Covid19 #Covid_19 https://t.co/1PZyyeAiYo",chichi absent slpp offic open yanthampalawa  pm take detour lka srilanka narammala yanthampalawa detour fuelqueu fuelcrisi detour tharanathbasnayaka covid covid,"['chichi', 'absent', 'slpp', 'offic', 'open', 'yanthampalawa', 'pm', 'take', 'detour', 'lka', 'srilanka', 'narammala', 'yanthampalawa', 'detour', 'fuelqueu', 'fuelcrisi', 'detour', 'tharanathbasnayaka', 'covid', 'covid']",0.0,0.5,neutral,0.0,1.0,0.0,0.0
"Let’s talk about #COVID19 #FreedomConvoyCanada2022 #abpoli #cdnpoli #BlackfaceHiltler 

 https://t.co/bVKUhcyl65",let talk covid freedomconvoycanada abpoli cdnpoli blackfacehiltl,"['let', 'talk', 'covid', 'freedomconvoycanada', 'abpoli', 'cdnpoli', 'blackfacehiltl']",0.0,0.0,neutral,0.0,1.0,0.0,0.0
